name,kind,outcome,message,package,compile_cost,n_equations,n_states,n_algebraic,n_discrete,n_parameters,structural,index_reduced,n_blocks,n_coupled,largest_coupled,n_connect_eq,n_flow_eq,n_event_conditions,n_discrete_updates,has_arrays,max_depth,n_functions
Modelica.Mechanics.MultiBody.Examples.Loops.Engine1b,Examples,success,,Mechanics,slow,700,40,670,42,531,singular,singular,,,,107,63,9,41,false,4,31
Modelica.Mechanics.MultiBody.Examples.Loops.Engine1b_analytic,Examples,success,,Mechanics,slow,751,36,718,50,564,singular,singular,,,,152,87,10,49,true,6,34
Modelica.Mechanics.MultiBody.Examples.Loops.EngineV6,Examples,success,,Mechanics,slow,3154,222,2980,206,3222,singular,skipped:too-large,,,,723,406,49,205,false,5,32
Modelica.Mechanics.MultiBody.Examples.Loops.EngineV6_analytic,Examples,success,,Mechanics,slow,2463,83,2375,187,2023,singular,skipped:too-large,,,,757,427,55,186,true,8,34
Modelica.Mechanics.MultiBody.Examples.Loops.Fourbar1,Examples,success,,Mechanics,slow,630,35,595,29,333,singular,singular,,,,70,48,1,29,false,4,30
Modelica.Mechanics.MultiBody.Examples.Loops.Fourbar2,Examples,success,,Mechanics,fast,612,16,596,29,256,singular,singular,,,,44,26,2,29,false,4,32
Modelica.Mechanics.MultiBody.Examples.Loops.Fourbar_analytic,Examples,success,,Mechanics,fast,479,21,452,28,260,singular,singular,,,,77,42,1,28,true,5,33
Modelica.Mechanics.MultiBody.Examples.Loops.PlanarFourbar,Examples,success,,Mechanics,slow,656,33,613,30,376,singular,singular,,,,129,56,1,30,true,5,32
Modelica.Mechanics.MultiBody.Examples.Loops.PlanarLoops_analytic,Examples,success,,Mechanics,fast,1176,40,1121,57,454,singular,skipped:too-large,,,,233,133,13,56,true,6,33
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Cylinder,Examples,failed:ToDae,"unbalanced model: 2823 equations, 2457 unknowns (balance = 366)",Mechanics,slow,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.CylinderBase,Examples,failed:ToDae,"unbalanced model: 2206 equations, 2005 unknowns (balance = 201)",Mechanics,slow,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Cylinder_analytic_CAD,Examples,failed:ToDae,"unbalanced model: 2291 equations, 2075 unknowns (balance = 216)",Mechanics,slow,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Engine1Base,Examples,success,,Mechanics,slow,563,36,533,36,477,singular,singular,,,,78,53,1,36,false,4,33
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.Engine1bBase,Examples,success,,Mechanics,slow,574,37,543,37,483,singular,singular,,,,78,55,9,36,false,4,33
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.EngineV6_analytic,Examples,failed:ToDae,"unbalanced model: 11140 equations, 9571 unknowns (balance = 1569)",Mechanics,very_slow,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.EngineV6_analytic.Cylinder,Examples,failed:ToDae,"unbalanced model: 2291 equations, 2075 unknowns (balance = 216)",Mechanics,slow,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Examples.Loops.Utilities.GasForce2,Examples,success,,Mechanics,fast,11,1,10,1,6,singular,singular,,,,0,2,8,0,false,1,0
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.ActuatedDrive,Examples,success,,Mechanics,fast,417,15,398,24,192,singular,singular,,,,54,29,8,23,true,4,28
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.BevelGear1D,Examples,success,,Mechanics,fast,564,27,531,22,232,singular,singular,,,,93,55,12,21,false,4,30
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.GearConstraint,Examples,success,,Mechanics,fast,484,23,460,28,281,singular,singular,,,,74,51,8,27,true,4,30
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.GyroscopicEffects,Examples,success,,Mechanics,slow,652,32,624,35,458,singular,singular,,,,80,50,1,35,false,4,37
Modelica.Mechanics.MultiBody.Examples.Rotational3DEffects.MovingActuatedDrive,Examples,success,,Mechanics,fast,542,23,514,26,226,singular,singular,,,,82,47,10,25,true,4,28
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.FullRobot,Examples,success,,Mechanics,fast,2728,158,2456,141,1332,singular,skipped:too-large,,,,927,251,284,145,false,5,30
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.OneAxis,Examples,success,,Mechanics,fast,422,22,378,24,145,singular,singular,,,,183,29,68,23,false,5,5
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.AxisType1,Examples,success,,Mechanics,fast,299,18,265,8,110,singular,singular,,,,94,28,43,6,false,4,4
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.AxisType2,Examples,success,,Mechanics,fast,287,16,255,8,101,singular,singular,,,,93,27,43,6,false,4,4
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.Controller,Examples,success,,Mechanics,fast,17,1,10,6,15,ok,,17,0,0,10,0,0,0,false,1,0
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.GearType1,Examples,success,,Mechanics,fast,39,4,35,6,24,singular,singular,,,,4,6,35,5,false,2,4
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.GearType2,Examples,success,,Mechanics,fast,27,2,25,6,17,singular,singular,,,,3,5,35,5,false,2,4
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.MechanicalStructure,Examples,success,,Mechanics,slow,689,54,643,52,632,singular,singular,,,,132,92,1,52,false,4,25
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.Motor,Examples,success,,Mechanics,fast,187,6,176,7,54,singular,ok,25,0,0,40,21,8,0,false,3,0
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.PathPlanning1,Examples,success,,Mechanics,fast,47,2,38,65,25,singular,singular,,,,19,0,25,9,false,2,1
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.PathPlanning6,Examples,success,,Mechanics,fast,167,2,133,35,36,singular,singular,,,,114,0,25,39,false,2,1
Modelica.Mechanics.MultiBody.Examples.Systems.RobotR3.Utilities.PathToAxisControlBus,Examples,success,,Mechanics,fast,9,0,6,10,2,ok,,9,0,0,6,0,0,3,false,1,0
Modelica.Mechanics.MultiBody.Forces.Damper,Component,success,,Mechanics,fast,211,1,216,11,67,singular,singular,,,,0,2,1,11,false,4,11
Modelica.Mechanics.MultiBody.Forces.Force,Component,success,,Mechanics,fast,219,0,222,14,62,singular,singular,,,,10,8,1,14,false,4,10
Modelica.Mechanics.MultiBody.Forces.ForceAndTorque,Component,success,,Mechanics,fast,245,0,245,18,64,singular,singular,,,,20,8,1,18,false,4,10
Modelica.Mechanics.MultiBody.Forces.Internal.BasicForce,Internal,success,,Mechanics,fast,178,0,187,9,58,singular,singular,,,,0,2,1,9,false,4,9
Modelica.Mechanics.MultiBody.Forces.Internal.BasicTorque,Internal,success,,Mechanics,fast,178,0,187,9,58,singular,singular,,,,0,2,1,9,false,4,9
Modelica.Mechanics.MultiBody.Forces.Internal.BasicWorldForce,Internal,success,,Mechanics,fast,174,0,180,9,58,singular,singular,,,,0,2,1,9,false,4,8
Modelica.Mechanics.MultiBody.Forces.Internal.BasicWorldTorque,Internal,success,,Mechanics,fast,174,0,180,9,58,singular,singular,,,,0,2,1,9,false,4,8
Modelica.Mechanics.MultiBody.Forces.Internal.ZeroForceAndTorque,Internal,success,,Mechanics,fast,2,0,5,0,0,singular,singular,,,,0,0,0,0,false,2,0
Modelica.Mechanics.MultiBody.Forces.LineForceWithMass,Component,success,,Mechanics,fast,203,0,209,11,67,singular,singular,,,,0,4,1,11,false,4,10
Modelica.Mechanics.MultiBody.Forces.LineForceWithTwoMasses,Component,success,,Mechanics,fast,222,0,228,12,71,singular,singular,,,,0,4,1,12,false,4,9
Modelica.Mechanics.MultiBody.Forces.Spring,Component,success,,Mechanics,fast,233,0,236,13,79,singular,singular,,,,8,8,1,13,false,4,10
Modelica.Mechanics.MultiBody.Forces.SpringDamperParallel,Component,success,,Mechanics,fast,225,1,230,12,71,singular,singular,,,,0,2,1,12,false,4,11
Modelica.Mechanics.MultiBody.Forces.SpringDamperSeries,Component,success,,Mechanics,fast,225,1,230,12,72,singular,singular,,,,0,2,1,12,false,4,11
Modelica.Mechanics.MultiBody.Forces.Torque,Component,success,,Mechanics,fast,219,0,222,14,62,singular,singular,,,,10,8,1,14,false,4,10
Modelica.Mechanics.MultiBody.Forces.WorldForce,Component,success,,Mechanics,fast,197,0,197,13,61,singular,singular,,,,7,6,1,13,false,4,8
Modelica.Mechanics.MultiBody.Forces.WorldForceAndTorque,Component,failed:ToDae,"unbalanced model: 824 equations, 821 unknowns (balance = 3)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Forces.WorldTorque,Component,success,,Mechanics,fast,197,0,197,13,61,singular,singular,,,,7,6,1,13,false,4,8
Modelica.Mechanics.MultiBody.Icons.Surface,Icons,success,,Mechanics,fast,0,0,0,0,0,error:empty system: no equations or unknowns,,,,,0,0,0,0,false,0,0
Modelica.Mechanics.MultiBody.Interfaces.FlangeWithBearingAdaptor,Interfaces,success,,Mechanics,fast,4,0,4,0,2,singular,singular,,,,1,3,0,0,false,2,0
Modelica.Mechanics.MultiBody.Interfaces.LineForceBase,Interfaces,success,,Mechanics,fast,176,0,184,9,60,singular,singular,,,,0,2,1,9,false,4,8
Modelica.Mechanics.MultiBody.Interfaces.PartialAbsoluteSensor,Interfaces,success,,Mechanics,fast,170,0,175,9,58,singular,singular,,,,0,2,1,9,false,4,7
Modelica.Mechanics.MultiBody.Interfaces.PartialElementaryJoint,Interfaces,success,,Mechanics,fast,170,0,180,9,57,singular,singular,,,,0,2,1,9,false,4,7
Modelica.Mechanics.MultiBody.Interfaces.PartialForce,Interfaces,success,,Mechanics,fast,173,0,181,9,57,singular,singular,,,,0,2,1,9,false,4,10
Modelica.Mechanics.MultiBody.Interfaces.PartialLineForce,Interfaces,success,,Mechanics,fast,180,0,187,9,60,singular,singular,,,,0,2,1,9,false,4,11
Modelica.Mechanics.MultiBody.Interfaces.PartialOneFrame_a,Interfaces,success,,Mechanics,fast,170,0,175,9,57,singular,singular,,,,0,2,1,9,false,4,7
Modelica.Mechanics.MultiBody.Interfaces.PartialOneFrame_b,Interfaces,success,,Mechanics,fast,170,0,175,9,57,singular,singular,,,,0,2,1,9,false,4,7
Modelica.Mechanics.MultiBody.Interfaces.PartialRelativeSensor,Interfaces,success,,Mechanics,fast,170,0,180,9,58,singular,singular,,,,0,2,1,9,false,4,7
Modelica.Mechanics.MultiBody.Interfaces.PartialTwoFrames,Interfaces,success,,Mechanics,fast,170,0,180,9,57,singular,singular,,,,0,2,1,9,false,4,7
Modelica.Mechanics.MultiBody.Interfaces.PartialTwoFramesDoubleSize,Interfaces,success,,Mechanics,fast,170,0,180,9,57,singular,singular,,,,0,2,1,9,false,4,7
Modelica.Mechanics.MultiBody.Interfaces.PartialVisualizer,Interfaces,success,,Mechanics,fast,170,0,175,9,57,singular,singular,,,,0,2,1,9,false,4,7
Modelica.Mechanics.MultiBody.Interfaces.ZeroPosition,Interfaces,success,,Mechanics,fast,3,0,5,0,0,singular,singular,,,,0,0,0,0,false,2,2
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointRRP,Component,failed:ToDae,"unbalanced model: 1462 equations, 1450 unknowns (balance = 12)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointRRR,Component,failed:ToDae,"unbalanced model: 1470 equations, 1458 unknowns (balance = 12)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointSSP,Component,failed:ToDae,"unbalanced model: 1238 equations, 1235 unknowns (balance = 3)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointSSR,Component,failed:ToDae,"unbalanced model: 1249 equations, 1246 unknowns (balance = 3)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointUPS,Component,success,,Mechanics,fast,267,1,277,12,75,singular,singular,,,,0,4,2,12,false,4,13
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointUSP,Component,success,,Mechanics,fast,387,1,384,19,126,singular,singular,,,,43,22,2,19,true,4,16
Modelica.Mechanics.MultiBody.Joints.Assemblies.JointUSR,Component,success,,Mechanics,fast,393,2,388,19,124,singular,singular,,,,43,22,3,19,true,4,21
Modelica.Mechanics.MultiBody.Joints.Constraints.Prismatic,Component,success,,Mechanics,fast,193,2,195,10,63,singular,singular,,,,0,2,1,10,false,4,13
Modelica.Mechanics.MultiBody.Joints.Constraints.Revolute,Component,success,,Mechanics,fast,195,2,195,10,68,singular,singular,,,,0,2,1,10,false,4,12
Modelica.Mechanics.MultiBody.Joints.Constraints.Spherical,Component,success,,Mechanics,fast,192,2,194,10,64,singular,singular,,,,0,2,1,10,false,4,11
Modelica.Mechanics.MultiBody.Joints.Constraints.Universal,Component,success,,Mechanics,fast,184,2,184,10,64,singular,singular,,,,0,2,3,10,false,4,12
Modelica.Mechanics.MultiBody.Joints.Cylindrical,Component,failed:ToDae,"unbalanced model: 863 equations, 854 unknowns (balance = 9)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Joints.FreeMotion,Component,success,,Mechanics,fast,194,3,195,13,73,singular,singular,,,,0,2,1,13,false,4,27
Modelica.Mechanics.MultiBody.Joints.FreeMotionScalarInit,Component,success,,Mechanics,fast,185,0,191,10,67,singular,singular,,,,6,6,1,10,false,4,7
Modelica.Mechanics.MultiBody.Joints.GearConstraint,Component,failed:ToDae,"unbalanced model: 979 equations, 946 unknowns (balance = 33)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Joints.Internal.InitAngle,Internal,failed:Flatten,"unsupported equation form: Connections.branch(frame_a.R, frame_b.R) is used but no Connections.root() or Connections.potentialRoot() is declared; every subgraph needs a root (MLS §9.4)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Joints.Internal.InitAngularVelocity,Internal,success,,Mechanics,fast,1,0,0,0,0,singular,singular,,,,0,0,0,0,false,0,4
Modelica.Mechanics.MultiBody.Joints.Internal.InitPosition,Internal,success,,Mechanics,fast,1,0,0,0,0,singular,singular,,,,0,0,0,0,false,0,1
Modelica.Mechanics.MultiBody.Joints.Internal.PrismaticWithLengthConstraint,Internal,success,,Mechanics,fast,204,0,210,10,68,singular,singular,,,,0,4,1,10,false,4,11
Modelica.Mechanics.MultiBody.Joints.Internal.RevoluteWithLengthConstraint,Internal,success,,Mechanics,fast,210,1,214,10,67,singular,singular,,,,0,4,2,10,false,4,18
Modelica.Mechanics.MultiBody.Joints.Internal.RollingConstraintVerticalWheel,Internal,success,,Mechanics,fast,14,1,16,0,2,singular,singular,,,,0,0,0,0,false,2,4
Modelica.Mechanics.MultiBody.Joints.Planar,Component,failed:ToDae,"unbalanced model: 1008 equations, 984 unknowns (balance = 24)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Joints.Prismatic,Component,success,,Mechanics,fast,202,2,206,10,68,singular,singular,,,,1,4,1,10,false,4,9
Modelica.Mechanics.MultiBody.Joints.Revolute,Component,success,,Mechanics,fast,207,3,209,10,67,singular,singular,,,,1,4,1,10,false,4,14
Modelica.Mechanics.MultiBody.Joints.RevolutePlanarLoopConstraint,Component,success,,Mechanics,fast,194,0,199,10,66,singular,singular,,,,0,2,1,10,false,4,11
Modelica.Mechanics.MultiBody.Joints.RollingWheel,Component,success,,Mechanics,fast,24,2,26,0,1,singular,singular,,,,0,0,2,0,false,2,11
Modelica.Mechanics.MultiBody.Joints.RollingWheelSet,Component,failed:ToDae,"unbalanced model: 1681 equations, 1579 unknowns (balance = 102)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Joints.Spherical,Component,success,,Mechanics,fast,196,0,202,10,74,singular,singular,,,,0,2,1,10,false,4,23
Modelica.Mechanics.MultiBody.Joints.SphericalSpherical,Component,success,,Mechanics,fast,222,0,228,12,70,singular,singular,,,,0,2,1,12,false,4,10
Modelica.Mechanics.MultiBody.Joints.Universal,Component,failed:ToDae,"unbalanced model: 909 equations, 900 unknowns (balance = 9)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Joints.UniversalSpherical,Component,success,,Mechanics,fast,249,1,256,12,79,singular,singular,,,,0,2,2,12,false,4,13
Modelica.Mechanics.MultiBody.Parts.BevelGear1D,Component,success,,Mechanics,fast,182,0,185,9,62,singular,singular,,,,3,6,1,9,false,4,8
Modelica.Mechanics.MultiBody.Parts.BevelGear1D.Housing,Component,success,,Mechanics,fast,2,0,5,0,0,singular,singular,,,,0,0,0,0,false,2,0
Modelica.Mechanics.MultiBody.Parts.Body,Component,success,,Mechanics,fast,209,4,206,11,85,singular,singular,,,,0,2,2,11,false,4,29
Modelica.Mechanics.MultiBody.Parts.BodyBox,Component,failed:ToDae,"unbalanced model: 844 equations, 826 unknowns (balance = 18)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Parts.BodyCylinder,Component,failed:ToDae,"unbalanced model: 844 equations, 826 unknowns (balance = 18)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Parts.BodyShape,Component,failed:ToDae,"unbalanced model: 879 equations, 861 unknowns (balance = 18)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Parts.Fixed,Component,success,,Mechanics,fast,186,0,188,10,68,singular,singular,,,,0,2,1,10,false,4,8
Modelica.Mechanics.MultiBody.Parts.FixedRotation,Component,success,,Mechanics,fast,188,0,193,10,79,singular,singular,,,,0,2,1,10,false,4,21
Modelica.Mechanics.MultiBody.Parts.FixedTranslation,Component,success,,Mechanics,fast,187,0,193,10,68,singular,singular,,,,0,2,1,10,false,4,9
Modelica.Mechanics.MultiBody.Parts.Mounting1D,Component,success,,Mechanics,fast,180,0,183,9,59,singular,singular,,,,3,5,1,9,false,4,7
Modelica.Mechanics.MultiBody.Parts.Mounting1D.Housing,Component,success,,Mechanics,fast,2,0,5,0,0,singular,singular,,,,0,0,0,0,false,2,0
Modelica.Mechanics.MultiBody.Parts.PointMass,Component,success,,Mechanics,fast,190,2,190,10,60,singular,singular,,,,0,2,1,10,false,4,10
Modelica.Mechanics.MultiBody.Parts.RollingWheel,Component,failed:ToDae,"unbalanced model: 873 equations, 864 unknowns (balance = 9)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Parts.RollingWheelSet,Component,failed:ToDae,"unbalanced model: 1819 equations, 1657 unknowns (balance = 162)",Mechanics,fast,,,,,,,,,,,,,,,false,0,
Modelica.Mechanics.MultiBody.Parts.Rotor1D,Component,success,,Mechanics,fast,228,7,221,11,77,singular,singular,,,,7,8,1,11,false,4,14
Modelica.Mechanics.MultiBody.Parts.Rotor1D.RotorWith3DEffects,Component,success,,Mechanics,fast,193,3,193,10,67,singular,singular,,,,0,4,1,10,false,4,14
Modelica.Mechanics.MultiBody.Sensors.AbsoluteAngles,Component,success,,Mechanics,fast,3,0,5,0,2,singular,singular,,,,0,0,0,0,false,2,8
Modelica.Mechanics.MultiBody.Sensors.AbsoluteAngularVelocity,Component,success,,Mechanics,fast,19,0,20,0,2,singular,singular,,,,7,4,0,0,false,3,3
Modelica.Mechanics.MultiBody.Sensors.AbsolutePosition,Component,success,,Mechanics,fast,19,0,20,0,2,singular,singular,,,,7,4,0,0,false,3,3
