name,kind,outcome,message,secs,n_equations,n_states,n_algebraic,n_discrete,n_parameters,structural,n_blocks,n_coupled,largest_coupled,has_arrays,max_depth,n_functions
Modelica.Electrical.Analog.Icons.CurrentSource,Icons,success,,0.216,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Electrical.Analog.Icons.VoltageSource,Icons,success,,0.230,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Electrical.Analog.Ideal.AD_Converter,Component,failed:Flatten,unresolved component dimension for y: N,0.207,,,,,,,,,,false,0,
Modelica.Electrical.Analog.Ideal.CloserWithArc,Component,success,,0.236,8,0,8,4,11,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.ControlledCloserWithArc,Component,success,,0.220,10,0,10,4,13,singular,,,,false,2,0
Modelica.Electrical.Analog.Ideal.ControlledIdealClosingSwitch,Component,success,,0.217,11,0,11,2,6,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.ControlledIdealIntermediateSwitch,Component,success,,0.218,16,0,16,1,6,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.ControlledIdealOpeningSwitch,Component,success,,0.215,11,0,11,2,6,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.ControlledIdealTwoWaySwitch,Component,success,,0.215,12,0,12,1,6,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.ControlledOpenerWithArc,Component,success,,0.217,10,0,10,4,13,singular,,,,false,2,0
Modelica.Electrical.Analog.Ideal.DA_Converter,Component,failed:Flatten,unresolved component dimension for x: N,0.192,,,,,,,,,,false,0,
Modelica.Electrical.Analog.Ideal.IdealClosingSwitch,Component,success,,0.217,9,0,9,2,5,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.IdealDiode,Component,success,,0.218,9,0,9,2,6,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.IdealGTOThyristor,Component,success,,0.218,9,0,9,2,6,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.IdealIntermediateSwitch,Component,success,,0.214,14,0,14,1,5,ok,8,2,4,false,1,0
Modelica.Electrical.Analog.Ideal.IdealOpAmp,Component,success,,0.207,12,0,12,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.IdealOpAmp3Pin,Component,success,,0.216,6,0,6,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.IdealOpAmpLimited,Component,success,,0.212,12,0,12,1,1,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.IdealOpeningSwitch,Component,success,,0.226,9,0,9,2,5,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.IdealThyristor,Component,success,,0.217,9,0,9,2,7,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.IdealTransformer,Component,success,,0.221,14,0,14,0,3,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.IdealTriac,Component,success,,0.228,38,1,36,5,24,singular,,,,false,2,0
Modelica.Electrical.Analog.Ideal.IdealTwoWaySwitch,Component,success,,0.215,10,0,10,1,5,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.IdealizedOpAmpLimited,Component,success,,0.215,15,0,15,0,6,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.Idle,Component,success,,0.223,6,0,6,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.OpenerWithArc,Component,success,,0.212,8,0,8,4,11,singular,,,,false,1,0
Modelica.Electrical.Analog.Ideal.Short,Component,success,,0.211,6,0,6,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Interfaces.AbsoluteSensor,Interfaces,success,,0.215,1,0,2,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Interfaces.ConditionalHeatPort,Interfaces,success,,0.210,1,0,2,0,2,singular,,,,false,0,0
Modelica.Electrical.Analog.Interfaces.CurrentSource,Interfaces,success,,0.216,6,0,6,0,4,singular,,,,false,1,0
Modelica.Electrical.Analog.Interfaces.FourPin,Interfaces,success,,0.219,8,0,12,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Interfaces.IdealSemiconductor,Interfaces,success,,0.217,9,0,9,2,6,singular,,,,false,1,0
Modelica.Electrical.Analog.Interfaces.IdealSwitch,Interfaces,success,,0.211,9,0,9,2,5,singular,,,,false,1,0
Modelica.Electrical.Analog.Interfaces.IdealSwitchWithArc,Interfaces,success,,0.215,8,0,8,4,11,singular,,,,false,1,0
Modelica.Electrical.Analog.Interfaces.OnePort,Interfaces,success,,0.214,5,0,6,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Interfaces.PartialConditionalHeatPort,Interfaces,success,,0.209,4,0,4,0,3,ok,4,0,0,false,2,0
Modelica.Electrical.Analog.Interfaces.RelativeSensor,Interfaces,success,,0.217,2,0,4,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Interfaces.TwoPin,Interfaces,success,,0.215,3,0,5,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Interfaces.TwoPort,Interfaces,success,,0.228,10,0,12,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Interfaces.VoltageSource,Interfaces,success,,0.220,6,0,6,0,4,singular,,,,false,1,0
Modelica.Electrical.Analog.Lines.M_OLine,Component,failed:ToDae,"unbalanced model: 1259 equations, 1263 unknowns (balance = -4)",1.285,,,,,,,,,,false,0,
Modelica.Electrical.Analog.Lines.M_OLine.segment,Component,success,,0.642,153,7,144,0,66,singular,,,,true,2,0
Modelica.Electrical.Analog.Lines.M_OLine.segment_last,Component,success,,0.374,55,1,52,0,27,singular,,,,true,2,0
Modelica.Electrical.Analog.Lines.OLine,Component,failed:Instantiate,cannot evaluate structural parameter `i`: cannot evaluate connection for-equation range `1:N` in ``,0.342,,,,,,,,,,false,0,
Modelica.Electrical.Analog.Lines.TLine,Component,success,,0.232,14,0,14,0,5,singular,,,,false,1,0
Modelica.Electrical.Analog.Lines.TLine1,Component,success,,0.220,14,0,14,0,2,singular,,,,false,1,0
Modelica.Electrical.Analog.Lines.TLine2,Component,success,,0.219,14,0,14,0,4,singular,,,,false,1,0
Modelica.Electrical.Analog.Lines.TLine3,Component,success,,0.214,14,0,14,0,3,singular,,,,false,1,0
Modelica.Electrical.Analog.Lines.ULine,Component,failed:Instantiate,cannot evaluate structural parameter `i`: cannot evaluate connection for-equation range `1:N` in ``,0.190,,,,,,,,,,false,0,
Modelica.Electrical.Analog.Semiconductors.Diode,Component,success,,0.225,13,0,13,0,11,singular,,,,false,1,1
Modelica.Electrical.Analog.Semiconductors.Diode2,Component,success,,0.217,14,0,14,1,10,singular,,,,false,1,0
Modelica.Electrical.Analog.Semiconductors.NMOS,Component,success,,0.225,21,0,21,1,16,singular,,,,false,1,1
Modelica.Electrical.Analog.Semiconductors.NPN,Component,success,,0.233,26,3,23,0,30,ok,26,0,0,false,1,4
Modelica.Electrical.Analog.Semiconductors.PMOS,Component,success,,0.238,21,0,21,1,16,singular,,,,false,1,1
Modelica.Electrical.Analog.Semiconductors.PNP,Component,success,,0.239,26,3,23,0,30,ok,26,0,0,false,1,4
Modelica.Electrical.Analog.Semiconductors.SimpleTriac,Component,success,,0.238,54,2,52,3,63,ok,20,1,35,false,2,0
Modelica.Electrical.Analog.Semiconductors.Thyristor,Component,success,,0.212,14,1,13,1,20,singular,,,,false,1,0
Modelica.Electrical.Analog.Semiconductors.ZDiode,Component,success,,0.240,8,0,8,1,10,singular,,,,false,1,0
Modelica.Electrical.Analog.Sensors.CurrentSensor,Component,success,,0.217,5,0,4,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Sensors.MultiSensor,Component,success,,0.210,11,0,8,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Sensors.PotentialSensor,Component,success,,0.209,3,0,2,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Sensors.PowerSensor,Component,success,,0.208,22,0,18,0,0,singular,,,,false,2,0
Modelica.Electrical.Analog.Sensors.VoltageSensor,Component,success,,0.240,5,0,4,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.ConstantCurrent,Component,success,,0.210,6,0,6,0,1,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.ConstantVoltage,Component,success,,0.218,6,0,6,0,1,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.CosineCurrent,Component,success,,0.220,7,0,6,1,12,singular,,,,false,1,1
Modelica.Electrical.Analog.Sources.CosineCurrentVariableFrequencyAndAmplitude,Component,success,,0.212,9,1,8,0,5,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.CosineVoltage,Component,success,,0.230,7,0,6,1,12,singular,,,,false,1,1
Modelica.Electrical.Analog.Sources.CosineVoltageVariableFrequencyAndAmplitude,Component,success,,0.215,9,1,8,0,5,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.DCPowerSupply,Component,success,,0.219,7,0,7,3,10,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.ExpSineCurrent,Component,success,,0.231,7,0,6,1,13,singular,,,,false,1,2
Modelica.Electrical.Analog.Sources.ExpSineVoltage,Component,success,,0.225,7,0,6,1,13,singular,,,,false,1,2
Modelica.Electrical.Analog.Sources.ExponentialsCurrent,Component,success,,0.234,8,0,7,1,13,singular,,,,false,1,1
Modelica.Electrical.Analog.Sources.ExponentialsVoltage,Component,success,,0.225,8,0,7,1,13,singular,,,,false,1,1
Modelica.Electrical.Analog.Sources.LightningImpulse,Component,success,,0.219,1,0,0,1,14,ok,1,0,0,false,1,0
Modelica.Electrical.Analog.Sources.LightningImpulseCurrent,Component,success,,0.221,7,0,6,1,21,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.LightningImpulseVoltage,Component,success,,0.232,7,0,6,1,21,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.PulseCurrent,Component,success,,0.222,8,0,7,3,16,singular,,,,false,2,0
Modelica.Electrical.Analog.Sources.PulseVoltage,Component,success,,0.218,8,0,7,3,16,singular,,,,false,2,0
Modelica.Electrical.Analog.Sources.RampCurrent,Component,success,,0.215,7,0,6,1,9,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.RampVoltage,Component,success,,0.228,7,0,6,1,9,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.SawToothCurrent,Component,success,,0.242,7,0,6,3,14,singular,,,,false,2,0
Modelica.Electrical.Analog.Sources.SawToothVoltage,Component,success,,0.245,7,0,6,3,14,singular,,,,false,2,0
Modelica.Electrical.Analog.Sources.SignalCurrent,Component,success,,0.215,5,0,5,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.SignalVoltage,Component,success,,0.216,5,0,5,0,0,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.SineCurrent,Component,success,,0.220,7,0,6,1,12,singular,,,,false,1,1
Modelica.Electrical.Analog.Sources.SineCurrentVariableFrequencyAndAmplitude,Component,success,,0.225,9,1,8,0,5,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.SineVoltage,Component,success,,0.226,7,0,6,1,12,singular,,,,false,1,1
Modelica.Electrical.Analog.Sources.SineVoltageVariableFrequencyAndAmplitude,Component,success,,0.217,9,1,8,0,5,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.StepCurrent,Component,success,,0.213,7,0,6,1,7,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.StepVoltage,Component,success,,0.211,7,0,6,1,7,singular,,,,false,1,0
Modelica.Electrical.Analog.Sources.SupplyVoltage,Component,success,,0.215,18,0,18,0,4,singular,,,,false,2,0
Modelica.Electrical.Analog.Sources.TableCurrent,Component,success,,0.235,8,0,7,6,14,singular,,,,false,2,1
Modelica.Electrical.Analog.Sources.TableVoltage,Component,success,,0.246,8,0,7,6,14,singular,,,,false,2,1
Modelica.Electrical.Analog.Sources.TrapezoidCurrent,Component,success,,0.222,7,0,6,3,24,singular,,,,false,2,0
Modelica.Electrical.Analog.Sources.TrapezoidVoltage,Component,success,,0.230,7,0,6,3,24,singular,,,,false,2,0
Modelica.Electrical.Analog.UsersGuide.Contact,Component,success,,0.212,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Electrical.Analog.UsersGuide.References,Component,success,,0.209,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Electrical.Analog.UsersGuide.ReleaseNotes,Component,success,,0.204,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Electrical.Batteries.BaseClasses.BaseCellStack,BaseClasses,success,,0.342,52,1,47,2,57,singular,,,,false,2,7
Modelica.Electrical.Batteries.BaseClasses.BaseCellWithSensors,BaseClasses,success,,0.368,94,2,78,3,84,singular,,,,false,3,7
Modelica.Electrical.Batteries.BaseClasses.BaseStackWithSensors,BaseClasses,failed:ToDae,unresolved reference: stackBus.cellBus.soc,0.295,,,,,,,,,,false,0,
Modelica.Electrical.Batteries.BatteryStacks.CellRCStack,Component,success,,0.389,70,2,63,2,68,singular,,,,true,2,8
Modelica.Electrical.Batteries.BatteryStacks.CellStack,Component,success,,0.362,53,1,47,2,57,singular,,,,false,2,7
Modelica.Electrical.Batteries.BatteryStacks.SuperCap,Component,success,,0.230,38,1,37,0,22,singular,,,,false,2,0
Modelica.Electrical.Batteries.BatteryStacksWithSensors.Cell,Component,success,,0.390,94,2,78,3,84,singular,,,,false,3,7
Modelica.Electrical.Batteries.BatteryStacksWithSensors.CellRC,Component,success,,0.402,111,3,94,3,100,singular,,,,true,3,8
Modelica.Electrical.Batteries.BatteryStacksWithSensors.Stack,Component,failed:ToDae,unresolved reference: stackBus.cellBus.soc,0.301,,,,,,,,,,false,0,
Modelica.Electrical.Batteries.BatteryStacksWithSensors.StackRC,Component,failed:Typecheck,unevaluable array dimensions for 'cell.cell.ocv_soc.y': dimension expression could not be evaluated: [Expression(nout)],0.379,,,,,,,,,,false,0,
Modelica.Electrical.Batteries.Examples.BatteryDischargeCharge,Examples,success,,0.565,209,6,181,7,196,ok,173,2,19,true,3,10
Modelica.Electrical.Batteries.Examples.CCCV_Cell,Examples,success,,0.402,116,3,95,5,108,ok,83,1,34,false,4,7
Modelica.Electrical.Batteries.Examples.CCCV_CellRC,Examples,failed:ToDae,"unbalanced model: 149 equations, 154 unknowns (balance = -5)",0.451,,,,,,,,,,false,0,
Modelica.Electrical.Batteries.Examples.CCCV_Stack,Examples,failed:ToDae,"unbalanced model: 789 equations, 825 unknowns (balance = -36)",1.733,,,,,,,,,,false,0,
Modelica.Electrical.Batteries.Examples.CCCV_StackRC,Examples,failed:ToDae,"unbalanced model: 767 equations, 797 unknowns (balance = -30)",1.934,,,,,,,,,,false,0,
Modelica.Electrical.Batteries.Examples.CCCVcharging,Examples,failed:ToDae,"unbalanced model: 118 equations, 123 unknowns (balance = -5)",0.419,,,,,,,,,,false,0,
Modelica.Electrical.Batteries.Examples.ShowImpedance,Examples,success,,0.247,3,0,1,1,47,singular,,,,true,3,2
Modelica.Electrical.Batteries.Examples.SuperCapDischargeCharge,Examples,success,,0.264,74,2,65,4,42,ok,74,0,0,false,3,2
Modelica.Electrical.Batteries.Icons.BatteryIcon,Icons,success,,0.209,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Electrical.Batteries.Icons.TransientModel,Icons,success,,0.207,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Electrical.Batteries.UsersGuide.Concept,Component,success,,0.208,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Electrical.Batteries.UsersGuide.Contact,Component,success,,0.212,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Electrical.Batteries.UsersGuide.Parameterization,Component,success,,0.221,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Electrical.Batteries.UsersGuide.References,Component,success,,0.209,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Electrical.Batteries.UsersGuide.ReleaseNotes,Component,success,,0.209,0,0,0,0,0,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Electrical.Batteries.Utilities.BusTranscription,Component,success,,0.217,12,0,6,6,12,ok,12,0,0,true,1,0
Modelica.Electrical.Batteries.Utilities.CCCVcharger,Component,success,,0.207,6,0,6,2,5,singular,,,,false,1,0
Modelica.Electrical.Batteries.Utilities.Impedance,Component,success,,0.235,1,0,0,0,19,singular,,,,true,2,3
Modelica.Electrical.Batteries.Utilities.PulseSeries,Component,success,,0.220,1,0,0,3,14,ok,1,0,0,false,1,2
Modelica.Electrical.Digital.Basic.And,Component,success,,0.389,0,0,0,3,2,error:empty system: no equations or unknowns,,,,false,1,0
Modelica.Electrical.Digital.Basic.Nand,Component,success,,0.392,0,0,0,3,2,error:empty system: no equations or unknowns,,,,false,1,0
Modelica.Electrical.Digital.Basic.Nor,Component,success,,0.389,0,0,0,3,2,error:empty system: no equations or unknowns,,,,false,1,0
Modelica.Electrical.Digital.Basic.Not,Component,success,,0.388,0,0,0,2,1,error:empty system: no equations or unknowns,,,,false,1,0
Modelica.Electrical.Digital.Basic.Or,Component,success,,0.386,0,0,0,3,2,error:empty system: no equations or unknowns,,,,false,1,0
Modelica.Electrical.Digital.Basic.Xnor,Component,success,,0.388,0,0,0,3,2,error:empty system: no equations or unknowns,,,,false,1,0
Modelica.Electrical.Digital.Basic.Xor,Component,success,,0.385,0,0,0,3,2,error:empty system: no equations or unknowns,,,,false,1,0
Modelica.Electrical.Digital.Converters.BooleanToLogic,Component,failed:Flatten,unresolved component dimension for x: n,0.193,,,,,,,,,,false,0,
Modelica.Electrical.Digital.Converters.LogicToBoolean,Component,failed:Flatten,unresolved component dimension for x: n,0.187,,,,,,,,,,false,0,
Modelica.Electrical.Digital.Converters.LogicToReal,Component,failed:Flatten,unresolved component dimension for x: n,0.187,,,,,,,,,,false,0,
Modelica.Electrical.Digital.Converters.LogicToUX01,Component,failed:Flatten,unresolved component dimension for x: n,0.196,,,,,,,,,,false,0,
Modelica.Electrical.Digital.Converters.LogicToX01,Component,failed:Flatten,unresolved component dimension for x: n,0.187,,,,,,,,,,false,0,
Modelica.Electrical.Digital.Converters.LogicToX01Z,Component,failed:Flatten,unresolved component dimension for x: n,0.184,,,,,,,,,,false,0,
Modelica.Electrical.Digital.Converters.RealToLogic,Component,failed:Flatten,unresolved component dimension for x: n,0.191,,,,,,,,,,false,0,
Modelica.Electrical.Digital.Delay.DelayParams,Component,success,,0.207,0,0,0,0,3,error:empty system: no equations or unknowns,,,,false,0,0
Modelica.Electrical.Digital.Delay.InertialDelay,Component,success,,0.213,0,0,0,5,8,error:empty system: no equations or unknowns,,,,false,1,0
Modelica.Electrical.Digital.Delay.InertialDelaySensitive,Component,success,,0.560,0,0,0,7,13,error:empty system: no equations or unknowns,,,,false,1,0
Modelica.Electrical.Digital.Delay.InertialDelaySensitiveVector,Component,success,,0.566,1,0,0,9,16,singular,,,,true,2,0
Modelica.Electrical.Digital.Delay.TransportDelay,Component,success,,0.211,1,0,1,3,4,ok,1,0,0,false,1,0
Modelica.Electrical.Digital.Examples.Adder4,Examples,success,,1.313,0,0,0,286,338,error:empty system: no equations or unknowns,,,,false,5,0
Modelica.Electrical.Digital.Examples.BUF3S,Examples,success,,0.767,0,0,0,15,24,error:empty system: no equations or unknowns,,,,false,3,0
Modelica.Electrical.Digital.Examples.Counter,Examples,success,,0.745,13,0,9,227,169,ok,13,0,0,true,5,0
Modelica.Electrical.Digital.Examples.Counter3,Examples,success,,0.620,7,0,7,171,97,ok,7,0,0,false,5,0
Modelica.Electrical.Digital.Examples.DFFREG,Examples,success,,0.855,0,0,0,33,56,error:empty system: no equations or unknowns,,,,true,4,0
Modelica.Electrical.Digital.Examples.DFFREGL,Examples,success,,0.842,0,0,0,33,56,error:empty system: no equations or unknowns,,,,true,4,0
Modelica.Electrical.Digital.Examples.DFFREGSRH,Examples,success,,1.020,0,0,0,36,61,error:empty system: no equations or unknowns,,,,true,4,0
Modelica.Electrical.Digital.Examples.DFFREGSRL,Examples,success,,1.022,0,0,0,36,61,error:empty system: no equations or unknowns,,,,true,4,0
Modelica.Electrical.Digital.Examples.DLATREG,Examples,success,,0.848,0,0,0,33,52,error:empty system: no equations or unknowns,,,,true,4,0
Modelica.Electrical.Digital.Examples.DLATREGL,Examples,success,,0.846,0,0,0,33,52,error:empty system: no equations or unknowns,,,,true,4,0
Modelica.Electrical.Digital.Examples.DLATREGSRH,Examples,success,,1.002,0,0,0,36,56,error:empty system: no equations or unknowns,,,,true,4,0
Modelica.Electrical.Digital.Examples.DLATREGSRL,Examples,success,,0.998,0,0,0,36,56,error:empty system: no equations or unknowns,,,,true,4,0
Modelica.Electrical.Digital.Examples.FlipFlop,Examples,success,,0.572,3,0,3,59,44,ok,3,0,0,false,4,0
Modelica.Electrical.Digital.Examples.FullAdder,Examples,success,,0.944,9,0,7,242,191,ok,9,0,0,false,5,0
Modelica.Electrical.Digital.Examples.HalfAdder,Examples,success,,0.800,2,0,0,35,66,ok,2,0,0,false,4,0
Modelica.Electrical.Digital.Examples.INV3S,Examples,success,,0.723,0,0,0,15,24,error:empty system: no equations or unknowns,,,,false,3,0
Modelica.Electrical.Digital.Examples.MUX2x1,Examples,success,,0.807,0,0,0,17,27,error:empty system: no equations or unknowns,,,,false,3,0
Modelica.Electrical.Digital.Examples.Multiplexer,Examples,success,,0.751,3,0,3,95,67,ok,3,0,0,false,4,0
Modelica.Electrical.Digital.Examples.NRXFER,Examples,success,,0.791,0,0,0,15,23,error:empty system: no equations or unknowns,,,,false,3,0
