name,kind,outcome,message,checks_failed,n_violations
Modelica.Electrical.Machines.Utilities.TerminalBox,Component,ok,,,0
Modelica.Electrical.Machines.Utilities.ToDQ,Component,ok,,,0
Modelica.Electrical.Machines.Utilities.VfController,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.Capacitor,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.Conductor,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.Delta,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.Inductor,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.MultiDelta,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.MultiStar,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.MultiStarResistance,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.MutualInductor,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.PlugToPin_n,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.PlugToPin_p,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.PlugToPins_n,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.PlugToPins_p,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.Resistor,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.SaturatingInductor,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.SplitToSubsystems,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.Star,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.Transformer,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.VariableCapacitor,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.VariableConductor,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.VariableInductor,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.VariableResistor,Component,ok,,,0
Modelica.Electrical.Polyphase.Basic.ZeroInductor,Component,ok,,,0
Modelica.Electrical.Polyphase.Blocks.QuasiRMS,Component,ok,,,0
Modelica.Electrical.Polyphase.Examples.PolyphaseRectifier,Examples,ok,,,0
Modelica.Electrical.Polyphase.Examples.Rectifier,Examples,ok,,,0
Modelica.Electrical.Polyphase.Examples.TestSensors,Examples,ok,,,0
Modelica.Electrical.Polyphase.Examples.TransformerYD,Examples,ok,,,0
Modelica.Electrical.Polyphase.Examples.TransformerYY,Examples,ok,,,0
Modelica.Electrical.Polyphase.Examples.Utilities.AnalysatorAC,Examples,ok,,,0
Modelica.Electrical.Polyphase.Examples.Utilities.AnalysatorDC,Examples,ok,,,0
Modelica.Electrical.Polyphase.Ideal.CloserWithArc,Component,ok,,,0
Modelica.Electrical.Polyphase.Ideal.IdealClosingSwitch,Component,ok,,,0
Modelica.Electrical.Polyphase.Ideal.IdealCommutingSwitch,Component,ok,,,0
Modelica.Electrical.Polyphase.Ideal.IdealDiode,Component,ok,,,0
Modelica.Electrical.Polyphase.Ideal.IdealGTOThyristor,Component,ok,,,0
Modelica.Electrical.Polyphase.Ideal.IdealIntermediateSwitch,Component,ok,,,0
Modelica.Electrical.Polyphase.Ideal.IdealOpeningSwitch,Component,ok,,,0
Modelica.Electrical.Polyphase.Ideal.IdealThyristor,Component,ok,,,0
Modelica.Electrical.Polyphase.Ideal.IdealTransformer,Component,ok,,,0
Modelica.Electrical.Polyphase.Ideal.Idle,Component,ok,,,0
Modelica.Electrical.Polyphase.Ideal.OpenerWithArc,Component,ok,,,0
Modelica.Electrical.Polyphase.Ideal.Short,Component,ok,,,0
Modelica.Electrical.Polyphase.Interfaces.ConditionalHeatPort,Interfaces,ok,,,0
Modelica.Electrical.Polyphase.Interfaces.FourPlug,Interfaces,ok,,,0
Modelica.Electrical.Polyphase.Interfaces.OnePort,Interfaces,ok,,,0
Modelica.Electrical.Polyphase.Interfaces.TwoPlug,Interfaces,ok,,,0
Modelica.Electrical.Polyphase.Interfaces.TwoPort,Interfaces,ok,,,0
Modelica.Electrical.Polyphase.Sensors.AronSensor,Component,ok,,,0
Modelica.Electrical.Polyphase.Sensors.CurrentQuasiRMSSensor,Component,ok,,,0
Modelica.Electrical.Polyphase.Sensors.CurrentSensor,Component,ok,,,0
Modelica.Electrical.Polyphase.Sensors.MultiSensor,Component,ok,,,0
Modelica.Electrical.Polyphase.Sensors.PotentialSensor,Component,ok,,,0
Modelica.Electrical.Polyphase.Sensors.PowerSensor,Component,ok,,,0
Modelica.Electrical.Polyphase.Sensors.ReactivePowerSensor,Component,ok,,,0
Modelica.Electrical.Polyphase.Sensors.VoltageQuasiRMSSensor,Component,ok,,,0
Modelica.Electrical.Polyphase.Sensors.VoltageSensor,Component,ok,,,0
Modelica.Electrical.Polyphase.Sources.ConstantCurrent,Component,ok,,,0
Modelica.Electrical.Polyphase.Sources.ConstantVoltage,Component,ok,,,0
Modelica.Electrical.Polyphase.Sources.CosineCurrent,Component,ok,,,0
Modelica.Electrical.Polyphase.Sources.CosineVoltage,Component,ok,,,0
Modelica.Electrical.Polyphase.Sources.SignalCurrent,Component,ok,,,0
Modelica.Electrical.Polyphase.Sources.SignalVoltage,Component,ok,,,0
Modelica.Electrical.Polyphase.Sources.SineCurrent,Component,ok,,,0
Modelica.Electrical.Polyphase.Sources.SineVoltage,Component,ok,,,0
Modelica.Electrical.Polyphase.UsersGuide.Contact,Component,ok,,,0
Modelica.Electrical.Polyphase.UsersGuide.PhaseOrientation,Component,ok,,,0
Modelica.Electrical.Polyphase.UsersGuide.References,Component,ok,,,0
Modelica.Electrical.Polyphase.UsersGuide.ReleaseNotes,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACAC.Control.SoftStartControl,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACAC.Control.VoltageToAngle,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACAC.PolyphaseTriac,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACAC.SinglePhaseTriac,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.Control.Filter,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.Control.Signal2mPulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.Control.VoltageBridge2Pulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.Control.VoltageBridge2mPulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.Control.VoltageCenterTap2mPulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.DiodeBridge2Pulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.DiodeBridge2mPulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.DiodeCenterTap2Pulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.DiodeCenterTap2mPulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.DiodeCenterTapmPulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.HalfControlledBridge2Pulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.HalfControlledBridge2mPulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.ThyristorBridge2Pulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.ThyristorBridge2mPulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.ThyristorCenterTap2Pulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.ThyristorCenterTap2mPulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.ACDC.ThyristorCenterTapmPulse,Component,ok,,,0
Modelica.Electrical.PowerConverters.DCAC.Control.IntersectivePWM,Component,ok,,,0
Modelica.Electrical.PowerConverters.DCAC.Control.PWM,Component,ok,,,0
Modelica.Electrical.PowerConverters.DCAC.Control.SVPWM,Component,ok,,,0
Modelica.Electrical.PowerConverters.DCAC.Polyphase2Level,Component,ok,,,0
Modelica.Electrical.PowerConverters.DCAC.SinglePhase2Level,Component,ok,,,0
Modelica.Electrical.PowerConverters.DCDC.ChopperBuckBoost,Component,ok,,,0
Modelica.Electrical.PowerConverters.DCDC.ChopperStepDown,Component,ok,,,0
Modelica.Electrical.PowerConverters.DCDC.ChopperStepUp,Component,ok,,,0
Modelica.Electrical.PowerConverters.DCDC.Control.SignalPWM,Component,ok,,,0
Modelica.Electrical.PowerConverters.DCDC.Control.Voltage2DutyCycle,Component,ok,,,0
Modelica.Electrical.PowerConverters.DCDC.HBridge,Component,ok,,,0
Modelica.Electrical.PowerConverters.Enable.EnableLogic,Component,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACAC.Dimmer_R,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACAC.Dimmer_RL,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACAC.ExampleTemplates.Dimmer,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACAC.SoftStarter,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.ExampleTemplates.Thyristor1Pulse,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.ExampleTemplates.ThyristorBridge2Pulse,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.ExampleTemplates.ThyristorBridge2mPulse,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.ExampleTemplates.ThyristorCenterTap2Pulse,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.ExampleTemplates.ThyristorCenterTap2mPulse,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.ExampleTemplates.ThyristorCenterTapmPulse,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.Rectifier1Pulse.Thyristor1Pulse_R,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.Rectifier1Pulse.Thyristor1Pulse_R_Characteristic,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierBridge2Pulse.DiodeBridge2Pulse,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierBridge2Pulse.HalfControlledBridge2Pulse,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierBridge2Pulse.ThyristorBridge2Pulse_DC_Drive,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierBridge2Pulse.ThyristorBridge2Pulse_R,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierBridge2Pulse.ThyristorBridge2Pulse_RL,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierBridge2Pulse.ThyristorBridge2Pulse_RLV,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierBridge2Pulse.ThyristorBridge2Pulse_RLV_Characteristic,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierBridge2mPulse.DiodeBridge2mPulse,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierBridge2mPulse.HalfControlledBridge2mPulse,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierBridge2mPulse.ThyristorBridge2mPulse_DC_Drive,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierBridge2mPulse.ThyristorBridge2mPulse_R,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierBridge2mPulse.ThyristorBridge2mPulse_RL,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierBridge2mPulse.ThyristorBridge2mPulse_RLV,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierBridge2mPulse.ThyristorBridge2mPulse_RLV_Characteristic,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierCenterTap2Pulse.DiodeCenterTap2Pulse,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierCenterTap2Pulse.ThyristorCenterTap2Pulse_R,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierCenterTap2Pulse.ThyristorCenterTap2Pulse_RL,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierCenterTap2Pulse.ThyristorCenterTap2Pulse_RLV,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierCenterTap2Pulse.ThyristorCenterTap2Pulse_RLV_Characteristic,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierCenterTap2mPulse.DiodeCenterTap2mPulse,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierCenterTap2mPulse.ThyristorCenterTap2mPulse_R,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierCenterTap2mPulse.ThyristorCenterTap2mPulse_RL,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierCenterTap2mPulse.ThyristorCenterTap2mPulse_RLV,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierCenterTap2mPulse.ThyristorCenterTap2mPulse_RLV_Characteristic,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierCenterTapmPulse.DiodeCenterTapmPulse,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierCenterTapmPulse.ThyristorCenterTapmPulse_R,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierCenterTapmPulse.ThyristorCenterTapmPulse_RL,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierCenterTapmPulse.ThyristorCenterTapmPulse_RLV,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.ACDC.RectifierCenterTapmPulse.ThyristorCenterTapmPulse_RLV_Characteristic,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCAC.ExampleTemplates.SinglePhaseTwoLevel,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCAC.PolyphaseTwoLevel.PolyphaseTwoLevel_R,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCAC.PolyphaseTwoLevel.PolyphaseTwoLevel_RL,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCAC.PolyphaseTwoLevel.ThreePhaseTwoLevel_PWM,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCAC.SinglePhaseTwoLevel.SinglePhaseTwoLevel_R,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCAC.SinglePhaseTwoLevel.SinglePhaseTwoLevel_RL,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCDC.ChopperBuckBoost.ChopperBuckBoost_DutyCycle,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCDC.ChopperStepDown.ChopperStepDown_R,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCDC.ChopperStepDown.ChopperStepDown_RL,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCDC.ChopperStepUp.ChopperStepUp_R,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCDC.ExampleTemplates.ChopperBuckBoost,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCDC.ExampleTemplates.ChopperStepDown,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCDC.ExampleTemplates.ChopperStepUp,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCDC.ExampleTemplates.HBridge,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCDC.HBridge.HBridge_DC_Drive,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCDC.HBridge.HBridge_R,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCDC.HBridge.HBridge_RL,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Examples.DCDC.HBridge.HBridge_TrianglePWM_RL,Examples,ok,,,0
Modelica.Electrical.PowerConverters.Icons.Control,Icons,ok,,,0
Modelica.Electrical.PowerConverters.Icons.Converter,Icons,ok,,,0
Modelica.Electrical.PowerConverters.Icons.ExampleTemplate,Icons,ok,,,0
Modelica.Electrical.PowerConverters.Interfaces.ACDC.ACplug,Interfaces,ok,,,0
Modelica.Electrical.PowerConverters.Interfaces.ACDC.ACtwoPin,Interfaces,ok,,,0
Modelica.Electrical.PowerConverters.Interfaces.ACDC.ACtwoPlug,Interfaces,ok,,,0
Modelica.Electrical.PowerConverters.Interfaces.ACDC.DCpin,Interfaces,ok,,,0
Modelica.Electrical.PowerConverters.Interfaces.ACDC.DCtwoPin,Interfaces,ok,,,0
Modelica.Electrical.PowerConverters.Interfaces.DCAC.ACpin,Interfaces,ok,,,0
Modelica.Electrical.PowerConverters.Interfaces.DCAC.ACplug,Interfaces,ok,,,0
Modelica.Electrical.PowerConverters.Interfaces.DCAC.DCtwoPin,Interfaces,ok,,,0
Modelica.Electrical.PowerConverters.Interfaces.DCDC.DCtwoPin1,Interfaces,ok,,,0
Modelica.Electrical.PowerConverters.Interfaces.DCDC.DCtwoPin2,Interfaces,ok,,,0
Modelica.Electrical.PowerConverters.Interfaces.Enable.Enable,Interfaces,ok,,,0
Modelica.Electrical.PowerConverters.Interfaces.Enable.Enable1,Interfaces,ok,,,0
Modelica.Electrical.PowerConverters.Interfaces.Enable.Enable1m,Interfaces,ok,,,0
Modelica.Electrical.PowerConverters.Interfaces.Enable.Enable2,Interfaces,ok,,,0
Modelica.Electrical.PowerConverters.Interfaces.Enable.Enable2m,Interfaces,ok,,,0
Modelica.Electrical.PowerConverters.UsersGuide.ACACConcept,Component,ok,,,0
Modelica.Electrical.PowerConverters.UsersGuide.ACDCConcept,Component,ok,,,0
Modelica.Electrical.PowerConverters.UsersGuide.Contact,Component,ok,,,0
Modelica.Electrical.PowerConverters.UsersGuide.DCACConcept,Component,ok,,,0
Modelica.Electrical.PowerConverters.UsersGuide.DCDCConcept,Component,ok,,,0
Modelica.Electrical.PowerConverters.UsersGuide.References,Component,ok,,,0
Modelica.Electrical.PowerConverters.UsersGuide.ReleaseNotes,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Components.IdealCore,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Components.PartialCore,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dd.Dd00,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dd.Dd02,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dd.Dd04,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dd.Dd06,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dd.Dd08,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dd.Dd10,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dy.Dy01,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dy.Dy03,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dy.Dy05,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dy.Dy07,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dy.Dy09,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dy.Dy11,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dz.Dz00,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dz.Dz02,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dz.Dz04,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dz.Dz06,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dz.Dz08,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Dz.Dz10,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yd.Yd01,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yd.Yd03,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yd.Yd05,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yd.Yd07,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yd.Yd09,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yd.Yd11,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yy.Yy00,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yy.Yy02,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yy.Yy04,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yy.Yy06,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yy.Yy08,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yy.Yy10,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yz.Yz01,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yz.Yz03,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yz.Yz05,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yz.Yz07,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yz.Yz09,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.BasicMachines.Transformers.Yz.Yz11,Component,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.Examples.TransformerTestbench,Examples,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.Interfaces.PartialBasicTransformer,Interfaces,ok,,,0
Modelica.Electrical.QuasiStatic.Machines.SpacePhasors.Blocks.FromSpacePhasor,Component,ok,,,0
